Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1738371600000,102494.94000000,102562.94000000,102471.75000000,102538.96000000,37.64065000,1738371779999,3858757.95103970,7148,24.73825000,2536167.55349870,0
1738371780000,102538.96000000,102552.80000000,102460.33000000,102470.56000000,19.22025000,1738371959999,1970228.36971240,3763,5.05130000,517707.24971930,0
1738371960000,102470.56000000,102574.16000000,102470.56000000,102547.71000000,21.12402000,1738372139999,2165826.30576350,7082,13.94029000,1429228.76176320,0
1738372140000,102547.72000000,102586.11000000,102530.82000000,102564.00000000,15.86696000,1738372319999,1627379.79641270,3874,6.94481000,712240.42501260,0
1738372320000,102564.00000000,102612.37000000,102532.19000000,102606.03000000,11.75386000,1738372499999,1205602.89591520,4179,6.55966000,672832.36874290,0
1738372500000,102606.03000000,102649.35000000,102550.00000000,102649.35000000,11.48184000,1738372679999,1178058.82840700,5378,8.22700000,844111.14087040,0
1738372680000,102649.34000000,102663.47000000,102576.00000000,102587.46000000,36.82945000,1738372859999,3779671.35995050,5397,24.23653000,2487385.88711420,0
1738372860000,102587.46000000,102683.44000000,102587.45000000,102650.37000000,19.76608000,1738373039999,2028923.54655110,4647,7.77924000,798517.18210660,0
1738373040000,102650.37000000,102697.50000000,102620.00000000,102683.01000000,31.79718000,1738373219999,3264516.25967090,4602,25.39699000,2607449.95436420,0
1738373220000,102683.01000000,102710.38000000,102665.99000000,102710.38000000,17.44555000,1738373399999,1791510.69471280,2903,12.62876000,1296859.33773080,0
1738373400000,102710.37000000,102710.38000000,102613.14000000,102680.08000000,24.00242000,1738373579999,2464267.96678170,4820,10.07332000,1034129.37500050,0
1738373580000,102680.07000000,102732.50000000,102680.07000000,102690.21000000,17.00495000,1738373759999,1746533.07505240,4853,8.16987000,839086.63573030,0
1738373760000,102690.21000000,102780.27000000,102690.20000000,102760.01000000,79.18313000,1738373939999,8136361.88224850,6849,67.65962000,6952201.02518490,0
1738373940000,102760.01000000,102760.02000000,102724.99000000,102757.24000000,12.75565000,1738374119999,1310532.50658480,4216,8.09530000,831710.74779890,0
1738374120000,102757.24000000,102778.00000000,102734.90000000,102778.00000000,14.70675000,1738374299999,1511164.72359640,2536,8.87237000,911678.02462530,0
1738374300000,102778.99000000,102779.00000000,102627.45000000,102627.46000000,37.31257000,1738374479999,3832269.23448770,4135,7.75590000,796570.30709520,0
1738374480000,102627.46000000,102640.00000000,102559.07000000,102627.46000000,21.19355000,1738374659999,2174242.71593710,5352,10.69552000,1097173.24531440,0
1738374660000,102627.45000000,102640.41000000,102620.00000000,102640.40000000,36.50181000,1738374839999,3746186.38547260,2690,6.12140000,628236.32839630,0
1738374840000,102640.41000000,102641.64000000,102560.52000000,102581.24000000,18.59545000,1738375019999,1907945.72232380,3816,9.01085000,924391.10604260,0
1738375020000,102581.24000000,102581.37000000,102532.50000000,102566.00000000,17.25618000,1738375199999,1769719.60112710,3292,8.72148000,894448.00023690,0
1738375200000,102566.00000000,102579.33000000,102408.95000000,102528.10000000,78.52217000,1738375379999,8047711.08099600,10785,37.16597000,3809252.98138930,0
1738375380000,102528.10000000,102606.70000000,102528.00000000,102534.04000000,9.88049000,1738375559999,1013397.08478720,4036,5.37580000,551326.90487440,0
1738375560000,102534.04000000,102664.20000000,102532.47000000,102664.20000000,13.47578000,1738375739999,1382782.60877910,5250,8.83190000,906188.52304800,0
1738375740000,102664.20000000,102697.17000000,102647.91000000,102655.20000000,18.75115000,1738375919999,1925086.27360860,3842,9.51802000,977138.00774170,0
1738375920000,102655.20000000,102684.15000000,102637.76000000,102684.15000000,11.95675000,1738376099999,1227412.91412780,2780,5.49918000,564533.67897870,0
1738376100000,102684.15000000,102783.71000000,102684.14000000,102744.32000000,17.37334000,1738376279999,1784906.63268030,4423,14.49553000,1489203.75126440,0
1738376280000,102744.31000000,102744.32000000,102728.01000000,102735.75000000,20.12302000,1738376459999,2067339.46947780,2283,9.09063000,933937.31047940,0
1738376460000,102735.76000000,102760.36000000,102735.75000000,102757.63000000,12.44364000,1738376639999,1278461.97685720,1400,11.17379000,1147984.43457620,0
1738376640000,102757.63000000,102762.57000000,102688.40000000,102724.82000000,11.39757000,1738376819999,1170677.62669190,3164,3.52410000,361948.59823040,0
1738376820000,102724.82000000,102724.83000000,102688.41000000,102706.53000000,7.07324000,1738376999999,726459.14216970,2420,3.02010000,310164.67073990,0
1738377000000,102706.53000000,102711.69000000,102627.45000000,102633.57000000,9.51443000,1738377179999,976803.48494460,3739,3.46182000,355429.64802390,0
1738377180000,102633.56000000,102638.41000000,102600.00000000,102638.40000000,14.85155000,1738377359999,1524132.52917340,2454,5.45654000,559963.01769070,0
1738377360000,102638.41000000,102638.41000000,102588.23000000,102604.18000000,13.35186000,1738377539999,1369939.28619750,2379,2.80234000,287519.59304380,0
1738377540000,102604.17000000,102700.00000000,102604.17000000,102694.87000000,10.29338000,1738377719999,1056602.30634290,3417,6.10972000,627105.08672520,0
1738377720000,102694.87000000,102694.87000000,102644.37000000,102662.33000000,23.02661000,1738377899999,2364040.02022480,3015,7.12014000,730997.27500000,0
1738377900000,102662.34000000,102702.59000000,102642.68000000,102678.38000000,18.92540000,1738378079999,1942953.18597760,2722,13.89804000,1426760.38341580,0
1738378080000,102678.38000000,102690.23000000,102567.96000000,102567.97000000,20.63230000,1738378259999,2117537.16123360,3980,7.04508000,723210.87811600,0
1738378260000,102567.97000000,102567.97000000,102482.80000000,102482.80000000,25.68707000,1738378439999,2633606.94610160,5491,6.05948000,621152.48946580,0
1738378440000,102482.81000000,102535.16000000,102466.17000000,102524.91000000,18.71988000,1738378619999,1918774.14387300,3788,6.57151000,673610.45727650,0
1738378620000,102524.91000000,102524.92000000,102400.00000000,102467.77000000,80.03555000,1738378799999,8200723.81804890,7228,60.84395000,6234431.90612720,0
1738378800000,102466.96000000,102518.42000000,102461.29000000,102475.84000000,20.25961000,1738378979999,2076385.86318650,4318,6.77335000,694133.52735610,0
1738378980000,102475.84000000,102505.22000000,102378.35000000,102381.18000000,17.03603000,1738379159999,1745067.40954310,5594,5.81557000,595711.77293340,0
1738379160000,102381.17000000,102417.20000000,102300.00000000,102417.20000000,43.61372000,1738379339999,4464069.62393040,6875,10.56120000,1080886.89505140,0
1738379340000,102417.20000000,102456.88000000,102379.40000000,102456.87000000,12.12314000,1738379519999,1241589.17184670,2515,6.83387000,699898.08438280,0
1738379520000,102456.87000000,102456.88000000,102405.55000000,102425.61000000,11.54361000,1738379699999,1182366.16859510,2260,7.15804000,733170.71698370,0
1738379700000,102425.62000000,102438.81000000,102334.01000000,102334.01000000,11.15717000,1738379879999,1142359.57626850,3380,2.42955000,248809.13756690,0
1738379880000,102334.01000000,102400.00000000,102334.01000000,102384.02000000,6.93179000,1738380059999,709527.69450590,2424,4.37155000,447457.06892240,0
1738380060000,102384.02000000,102437.99000000,102370.30000000,102370.30000000,10.22377000,1738380239999,1046980.80071130,3513,3.46776000,355117.30349000,0
1738380240000,102370.31000000,102401.84000000,102352.94000000,102364.01000000,6.70824000,1738380419999,686759.78713530,2508,2.60841000,267041.10181250,0
1738380420000,102364.00000000,102421.72000000,102346.00000000,102346.00000000,12.28119000,1738380599999,1257426.32045450,3300,4.66017000,477101.14168260,0
1738380600000,102346.00000000,102349.82000000,102305.06000000,102305.07000000,11.59415000,1738380779999,1186351.66164450,3564,3.75480000,384195.35282270,0
1738380780000,102305.07000000,102360.00000000,102300.00000000,102300.00000000,16.98317000,1738380959999,1737783.37231460,4619,6.34634000,649389.60764980,0
1738380960000,102300.00000000,102304.16000000,102264.98000000,102273.12000000,14.32787000,1738381139999,1465610.10179500,2266,5.10325000,521986.39120300,0
1738381140000,102273.12000000,102290.07000000,102198.52000000,102221.82000000,42.36064000,1738381319999,4331164.79504450,4855,13.76517000,1407395.06796480,0
1738381320000,102221.82000000,102279.58000000,102221.82000000,102261.22000000,26.04625000,1738381499999,2663323.93803110,4273,22.56072000,2306918.96227910,0
1738381500000,102261.22000000,102274.50000000,102253.96000000,102263.07000000,12.57566000,1738381679999,1286079.29297870,1790,8.79683000,899651.18811160,0
1738381680000,102263.07000000,102284.50000000,102257.53000000,102284.50000000,11.83703000,1738381859999,1210635.74401350,1950,7.48962000,765987.78460080,0
1738381860000,102284.50000000,102289.99000000,102284.49000000,102287.49000000,12.00279000,1738382039999,1227726.46657140,1293,9.90372000,1013018.68881580,0
